ID,Node,Source,Target,Weight,Relationship,Assistance,Total,SIC,jobs,Sector,address,X,Y,CycleY
2274,"Armagh City, Banbridge and Craigavon",Northern Ireland,"Armagh City, Banbridge and Craigavon","7,717","Northern Ireland-->Armagh City, Banbridge and Craigavon","7,717","15,435",10890,0,Manufacturing,BT66 8BY,0.3960797190666199,0.9182161092758179,0.9182161092758179
2275,Northern Ireland,Northern Ireland,Fermanagh and Omagh,"3,661",Northern Ireland-->Fermanagh and Omagh,"3,661","7,995",79110,0,Administrative And Support Service Activities,BT74 5JJ,-0.9932383298873901,0.1160929799079895,0.1160929799079895
2275,Fermanagh and Omagh,Northern Ireland,Fermanagh and Omagh,"3,661",Northern Ireland-->Fermanagh and Omagh,"3,661","7,995",79110,0,Administrative And Support Service Activities,BT74 5JJ,-0.05814483389258385,0.9983081817626953,0.9983081817626953
2276,Northern Ireland,Northern Ireland,Mid Ulster,"3,244",Northern Ireland-->Mid Ulster,"3,244","17,913",26512,0,Manufacturing,BT71 6RR,-0.9932383298873901,0.1160929799079895,0.1160929799079895
2276,Mid Ulster,Northern Ireland,Mid Ulster,"3,244",Northern Ireland-->Mid Ulster,"3,244","17,913",26512,0,Manufacturing,BT71 6RR,0.9730448722839355,0.23061588406562805,0.23061588406562805
2277,Northern Ireland,Northern Ireland,Derry City and Strabane,"19,692",Northern Ireland-->Derry City and Strabane,"19,692","49,230",26512,1,Manufacturing,BT48 8SE,-0.9932383298873901,0.1160929799079895,0.1160929799079895
2277,Derry City and Strabane,Northern Ireland,Derry City and Strabane,"19,692",Northern Ireland-->Derry City and Strabane,"19,692","49,230",26512,1,Manufacturing,BT48 8SE,0.17364820837974548,0.9848077297210693,0.9848077297210693
2278,Great Britain,Great Britain,Belfast,"14,000",Great Britain-->Belfast,"14,000","128,000",74909,2,"Professional, Scientific And Technical Activities",BT12 4HQ,-0.28680330514907837,-0.957989513874054,-0.957989513874054
2278,Belfast,Great Britain,Belfast,"14,000",Great Britain-->Belfast,"14,000","128,000",74909,2,"Professional, Scientific And Technical Activities",BT12 4HQ,0.8936326503753662,0.448799192905426,0.448799192905426
2279,Northern Ireland,Northern Ireland,Mid Ulster,"237,150",Northern Ireland-->Mid Ulster,"237,150","527,000",71121,0,"Professional, Scientific And Technical Activities",BT71 5DA,-0.9932383298873901,0.1160929799079895,0.1160929799079895
2279,Mid Ulster,Northern Ireland,Mid Ulster,"237,150",Northern Ireland-->Mid Ulster,"237,150","527,000",71121,0,"Professional, Scientific And Technical Activities",BT71 5DA,0.9730448722839355,0.23061588406562805,0.23061588406562805
2280,Northern Ireland,Northern Ireland,Belfast,"9,800",Northern Ireland-->Belfast,"9,800","20,000",62010,0,Information And Communication,BT3 9DT,-0.9932383298873901,0.1160929799079895,0.1160929799079895
2280,Belfast,Northern Ireland,Belfast,"9,800",Northern Ireland-->Belfast,"9,800","20,000",62010,0,Information And Communication,BT3 9DT,0.8936326503753662,0.448799192905426,0.448799192905426
2281,Northern Ireland,Northern Ireland,Belfast,"21,000",Northern Ireland-->Belfast,"21,000","112,000",71129,3,"Professional, Scientific And Technical Activities",BT3 9ED,-0.9932383298873901,0.1160929799079895,0.1160929799079895
2281,Belfast,Northern Ireland,Belfast,"21,000",Northern Ireland-->Belfast,"21,000","112,000",71129,3,"Professional, Scientific And Technical Activities",BT3 9ED,0.8936326503753662,0.448799192905426,0.448799192905426
2282,Northern Ireland,Northern Ireland,Causeway Coast and Glens,"22,800",Northern Ireland-->Causeway Coast and Glens,"22,800","57,000",86900,2,Human Health And Social Work Activities,BT51 3RP,-0.9932383298873901,0.1160929799079895,0.1160929799079895
2282,Causeway Coast and Glens,Northern Ireland,Causeway Coast and Glens,"22,800",Northern Ireland-->Causeway Coast and Glens,"22,800","57,000",86900,2,Human Health And Social Work Activities,BT51 3RP,-0.2868032455444336,0.957989513874054,0.957989513874054
2283,Northern Ireland,Northern Ireland,"Armagh City, Banbridge and Craigavon","12,360","Northern Ireland-->Armagh City, Banbridge and Craigavon","12,360","30,900",42990,0,Construction,BT62 3EH,-0.9932383298873901,0.1160929799079895,0.1160929799079895
2283,"Armagh City, Banbridge and Craigavon",Northern Ireland,"Armagh City, Banbridge and Craigavon","12,360","Northern Ireland-->Armagh City, Banbridge and Craigavon","12,360","30,900",42990,0,Construction,BT62 3EH,0.3960797190666199,0.9182161092758179,0.9182161092758179
2284,Northern Ireland,Northern Ireland,Causeway Coast and Glens,"6,000",Northern Ireland-->Causeway Coast and Glens,"6,000","40,000",62012,0,Information And Communication,BT52 1LB,-0.9932383298873901,0.1160929799079895,0.1160929799079895
2284,Causeway Coast and Glens,Northern Ireland,Causeway Coast and Glens,"6,000",Northern Ireland-->Causeway Coast and Glens,"6,000","40,000",62012,0,Information And Communication,BT52 1LB,-0.2868032455444336,0.957989513874054,0.957989513874054
2285,Japan,Japan,Antrim and Newtownabbey,"22,768",Japan-->Antrim and Newtownabbey,"22,768","56,920",22290,0,Manufacturing,BT36 4PR,-0.49999991059303284,-0.866025447845459,-0.866025447845459
2285,Antrim and Newtownabbey,Japan,Antrim and Newtownabbey,"22,768",Japan-->Antrim and Newtownabbey,"22,768","56,920",22290,0,Manufacturing,BT36 4PR,0.7660444378852844,0.6427875757217407,0.6427875757217407
2286,Northern Ireland,Northern Ireland,Belfast,"1,000",Northern Ireland-->Belfast,"1,000","9,000",96090,1,Other Service Activities,,-0.9932383298873901,0.1160929799079895,0.1160929799079895
2286,Belfast,Northern Ireland,Belfast,"1,000",Northern Ireland-->Belfast,"1,000","9,000",96090,1,Other Service Activities,,0.8936326503753662,0.448799192905426,0.448799192905426
2287,Northern Ireland,Northern Ireland,Belfast,"1,000",Northern Ireland-->Belfast,"1,000","9,000",96090,1,Other Service Activities,,-0.9932383298873901,0.1160929799079895,0.1160929799079895
2287,Belfast,Northern Ireland,Belfast,"1,000",Northern Ireland-->Belfast,"1,000","9,000",96090,1,Other Service Activities,,0.8936326503753662,0.448799192905426,0.448799192905426
2288,Northern Ireland,Northern Ireland,Belfast,"1,000",Northern Ireland-->Belfast,"1,000","9,000",96090,1,Other Service Activities,,-0.9932383298873901,0.1160929799079895,0.1160929799079895
2288,Belfast,Northern Ireland,Belfast,"1,000",Northern Ireland-->Belfast,"1,000","9,000",96090,1,Other Service Activities,,0.8936326503753662,0.448799192905426,0.448799192905426
2289,Northern Ireland,Northern Ireland,Derry City and Strabane,"1,000",Northern Ireland-->Derry City and Strabane,"1,000","9,000",96090,1,Other Service Activities,,-0.9932383298873901,0.1160929799079895,0.1160929799079895
2289,Derry City and Strabane,Northern Ireland,Derry City and Strabane,"1,000",Northern Ireland-->Derry City and Strabane,"1,000","9,000",96090,1,Other Service Activities,,0.17364820837974548,0.9848077297210693,0.9848077297210693
2290,Northern Ireland,Northern Ireland,Derry City and Strabane,"1,000",Northern Ireland-->Derry City and Strabane,"1,000","9,000",96090,1,Other Service Activities,,-0.9932383298873901,0.1160929799079895,0.1160929799079895
2290,Derry City and Strabane,Northern Ireland,Derry City and Strabane,"1,000",Northern Ireland-->Derry City and Strabane,"1,000","9,000",96090,1,Other Service Activities,,0.17364820837974548,0.9848077297210693,0.9848077297210693
2291,Northern Ireland,Northern Ireland,"Armagh City, Banbridge and Craigavon","1,000","Northern Ireland-->Armagh City, Banbridge and Craigavon","1,000","9,000",96090,1,Other Service Activities,,-0.9932383298873901,0.1160929799079895,0.1160929799079895
2291,"Armagh City, Banbridge and Craigavon",Northern Ireland,"Armagh City, Banbridge and Craigavon","1,000","Northern Ireland-->Armagh City, Banbridge and Craigavon","1,000","9,000",96090,1,Other Service Activities,,0.3960797190666199,0.9182161092758179,0.9182161092758179
2292,Northern Ireland,Northern Ireland,Derry City and Strabane,"1,000",Northern Ireland-->Derry City and Strabane,"1,000","9,000",96090,1,Other Service Activities,,-0.9932383298873901,0.1160929799079895,0.1160929799079895
2292,Derry City and Strabane,Northern Ireland,Derry City and Strabane,"1,000",Northern Ireland-->Derry City and Strabane,"1,000","9,000",96090,1,Other Service Activities,,0.17364820837974548,0.9848077297210693,0.9848077297210693
2293,Northern Ireland,Northern Ireland,Belfast,"1,000",Northern Ireland-->Belfast,"1,000","9,000",96090,1,Other Service Activities,,-0.9932383298873901,0.1160929799079895,0.1160929799079895
2293,Belfast,Northern Ireland,Belfast,"1,000",Northern Ireland-->Belfast,"1,000","9,000",96090,1,Other Service Activities,,0.8936326503753662,0.448799192905426,0.448799192905426
2294,Northern Ireland,Northern Ireland,Derry City and Strabane,"1,000",Northern Ireland-->Derry City and Strabane,"1,000","18,000",96090,2,Other Service Activities,,-0.9932383298873901,0.1160929799079895,0.1160929799079895
2294,Derry City and Strabane,Northern Ireland,Derry City and Strabane,"1,000",Northern Ireland-->Derry City and Strabane,"1,000","18,000",96090,2,Other Service Activities,,0.17364820837974548,0.9848077297210693,0.9848077297210693
2295,Northern Ireland,Northern Ireland,Derry City and Strabane,"1,000",Northern Ireland-->Derry City and Strabane,"1,000","9,000",96090,1,Other Service Activities,,-0.9932383298873901,0.1160929799079895,0.1160929799079895
2295,Derry City and Strabane,Northern Ireland,Derry City and Strabane,"1,000",Northern Ireland-->Derry City and Strabane,"1,000","9,000",96090,1,Other Service Activities,,0.17364820837974548,0.9848077297210693,0.9848077297210693
2296,Northern Ireland,Northern Ireland,Antrim and Newtownabbey,"82,419",Northern Ireland-->Antrim and Newtownabbey,"82,419","274,730",22290,0,Manufacturing,BT41 2DU,-0.9932383298873901,0.1160929799079895,0.1160929799079895
2296,Antrim and Newtownabbey,Northern Ireland,Antrim and Newtownabbey,"82,419",Northern Ireland-->Antrim and Newtownabbey,"82,419","274,730",22290,0,Manufacturing,BT41 2DU,0.7660444378852844,0.6427875757217407,0.6427875757217407
2297,Northern Ireland,Northern Ireland,"Armagh City, Banbridge and Craigavon","1,000","Northern Ireland-->Armagh City, Banbridge and Craigavon","1,000","9,000",96090,1,Other Service Activities,,-0.9932383298873901,0.1160929799079895,0.1160929799079895
2297,"Armagh City, Banbridge and Craigavon",Northern Ireland,"Armagh City, Banbridge and Craigavon","1,000","Northern Ireland-->Armagh City, Banbridge and Craigavon","1,000","9,000",96090,1,Other Service Activities,,0.3960797190666199,0.9182161092758179,0.9182161092758179
2298,Northern Ireland,Northern Ireland,Belfast,"1,000",Northern Ireland-->Belfast,"1,000","9,000",96090,1,Other Service Activities,,-0.9932383298873901,0.1160929799079895,0.1160929799079895
2298,Belfast,Northern Ireland,Belfast,"1,000",Northern Ireland-->Belfast,"1,000","9,000",96090,1,Other Service Activities,,0.8936326503753662,0.448799192905426,0.448799192905426
2299,Northern Ireland,Northern Ireland,Belfast,"1,000",Northern Ireland-->Belfast,"1,000","9,000",96090,1,Other Service Activities,,-0.9932383298873901,0.1160929799079895,0.1160929799079895
2299,Belfast,Northern Ireland,Belfast,"1,000",Northern Ireland-->Belfast,"1,000","9,000",96090,1,Other Service Activities,,0.8936326503753662,0.448799192905426,0.448799192905426
2300,Northern Ireland,Northern Ireland,"Armagh City, Banbridge and Craigavon","4,000","Northern Ireland-->Armagh City, Banbridge and Craigavon","4,000","10,000",10890,0,Manufacturing,BT66 8BY,-0.9932383298873901,0.1160929799079895,0.1160929799079895
2300,"Armagh City, Banbridge and Craigavon",Northern Ireland,"Armagh City, Banbridge and Craigavon","4,000","Northern Ireland-->Armagh City, Banbridge and Craigavon","4,000","10,000",10890,0,Manufacturing,BT66 8BY,0.3960797190666199,0.9182161092758179,0.9182161092758179
2301,Northern Ireland,Northern Ireland,"Newry, Mourne and Down","6,000","Northern Ireland-->Newry, Mourne and Down","6,000","15,000",25990,0,Manufacturing,BT34 3FN,-0.9932383298873901,0.1160929799079895,0.1160929799079895
2301,"Newry, Mourne and Down",Northern Ireland,"Newry, Mourne and Down","6,000","Northern Ireland-->Newry, Mourne and Down","6,000","15,000",25990,0,Manufacturing,BT34 3FN,-0.6862416863441467,0.7273736000061035,0.7273736000061035
2302,Northern Ireland,Northern Ireland,Mid and East Antrim,"5,000",Northern Ireland-->Mid and East Antrim,"5,000","11,160",43290,0,Construction,BT42 1FL,-0.9932383298873901,0.1160929799079895,0.1160929799079895
2302,Mid and East Antrim,Northern Ireland,Mid and East Antrim,"5,000",Northern Ireland-->Mid and East Antrim,"5,000","11,160",43290,0,Construction,BT42 1FL,1.0,1.2693582185363539e-08,1.2693582185363539e-08
2303,Northern Ireland,Northern Ireland,Mid Ulster,"5,000",Northern Ireland-->Mid Ulster,"5,000","10,000",28920,0,Manufacturing,BT71 7DX,-0.9932383298873901,0.1160929799079895,0.1160929799079895
2303,Mid Ulster,Northern Ireland,Mid Ulster,"5,000",Northern Ireland-->Mid Ulster,"5,000","10,000",28920,0,Manufacturing,BT71 7DX,0.9730448722839355,0.23061588406562805,0.23061588406562805
2304,Northern Ireland,Northern Ireland,Fermanagh and Omagh,"49,856",Northern Ireland-->Fermanagh and Omagh,"49,856","99,713",21200,0,Manufacturing,BT79 0EU,-0.9932383298873901,0.1160929799079895,0.1160929799079895
2304,Fermanagh and Omagh,Northern Ireland,Fermanagh and Omagh,"49,856",Northern Ireland-->Fermanagh and Omagh,"49,856","99,713",21200,0,Manufacturing,BT79 0EU,-0.05814483389258385,0.9983081817626953,0.9983081817626953
2305,Northern Ireland,Northern Ireland,Lisburn and Castlereagh,"12,000",Northern Ireland-->Lisburn and Castlereagh,"12,000","142,000",62012,2,Information And Communication,BT8 8BD,-0.9932383298873901,0.1160929799079895,0.1160929799079895
2305,Lisburn and Castlereagh,Northern Ireland,Lisburn and Castlereagh,"12,000",Northern Ireland-->Lisburn and Castlereagh,"12,000","142,000",62012,2,Information And Communication,BT8 8BD,0.5971586108207703,0.8021231889724731,0.8021231889724731
2306,Northern Ireland,Northern Ireland,Fermanagh and Omagh,"49,370",Northern Ireland-->Fermanagh and Omagh,"49,370","98,740",21200,0,Manufacturing,BT79 0EU,-0.9932383298873901,0.1160929799079895,0.1160929799079895
2306,Fermanagh and Omagh,Northern Ireland,Fermanagh and Omagh,"49,370",Northern Ireland-->Fermanagh and Omagh,"49,370","98,740",21200,0,Manufacturing,BT79 0EU,-0.05814483389258385,0.9983081817626953,0.9983081817626953
2307,Northern Ireland,Northern Ireland,Mid and East Antrim,"3,000",Northern Ireland-->Mid and East Antrim,"3,000","9,000",43340,0,Construction,BT42 1ES,-0.9932383298873901,0.1160929799079895,0.1160929799079895
2307,Mid and East Antrim,Northern Ireland,Mid and East Antrim,"3,000",Northern Ireland-->Mid and East Antrim,"3,000","9,000",43340,0,Construction,BT42 1ES,1.0,1.2693582185363539e-08,1.2693582185363539e-08
2308,Northern Ireland,Northern Ireland,Mid and East Antrim,"7,000",Northern Ireland-->Mid and East Antrim,"7,000","36,000",43340,1,Construction,BT42 1ES,-0.9932383298873901,0.1160929799079895,0.1160929799079895
2308,Mid and East Antrim,Northern Ireland,Mid and East Antrim,"7,000",Northern Ireland-->Mid and East Antrim,"7,000","36,000",43340,1,Construction,BT42 1ES,1.0,1.2693582185363539e-08,1.2693582185363539e-08
2309,Northern Ireland,Northern Ireland,Ards and North Down,"1,500",Northern Ireland-->Ards and North Down,"1,500","10,000",96090,1,Other Service Activities,,-0.9932383298873901,0.1160929799079895,0.1160929799079895
2309,Ards and North Down,Northern Ireland,Ards and North Down,"1,500",Northern Ireland-->Ards and North Down,"1,500","10,000",96090,1,Other Service Activities,,-0.5000000596046448,0.8660253882408142,0.8660253882408142
2310,Northern Ireland,Northern Ireland,"Armagh City, Banbridge and Craigavon","1,500","Northern Ireland-->Armagh City, Banbridge and Craigavon","1,500","10,000",96090,1,Other Service Activities,,-0.9932383298873901,0.1160929799079895,0.1160929799079895
2310,"Armagh City, Banbridge and Craigavon",Northern Ireland,"Armagh City, Banbridge and Craigavon","1,500","Northern Ireland-->Armagh City, Banbridge and Craigavon","1,500","10,000",96090,1,Other Service Activities,,0.3960797190666199,0.9182161092758179,0.9182161092758179
2311,Northern Ireland,Northern Ireland,Mid and East Antrim,"1,500",Northern Ireland-->Mid and East Antrim,"1,500","10,000",96090,1,Other Service Activities,,-0.9932383298873901,0.1160929799079895,0.1160929799079895
2311,Mid and East Antrim,Northern Ireland,Mid and East Antrim,"1,500",Northern Ireland-->Mid and East Antrim,"1,500","10,000",96090,1,Other Service Activities,,1.0,1.2693582185363539e-08,1.2693582185363539e-08
2312,Northern Ireland,Northern Ireland,Belfast,"1,500",Northern Ireland-->Belfast,"1,500","10,000",96090,1,Other Service Activities,,-0.9932383298873901,0.1160929799079895,0.1160929799079895
2312,Belfast,Northern Ireland,Belfast,"1,500",Northern Ireland-->Belfast,"1,500","10,000",96090,1,Other Service Activities,,0.8936326503753662,0.448799192905426,0.448799192905426
2313,Northern Ireland,Northern Ireland,"Armagh City, Banbridge and Craigavon","1,500","Northern Ireland-->Armagh City, Banbridge and Craigavon","1,500","10,000",96090,1,Other Service Activities,,-0.9932383298873901,0.1160929799079895,0.1160929799079895
2313,"Armagh City, Banbridge and Craigavon",Northern Ireland,"Armagh City, Banbridge and Craigavon","1,500","Northern Ireland-->Armagh City, Banbridge and Craigavon","1,500","10,000",96090,1,Other Service Activities,,0.3960797190666199,0.9182161092758179,0.9182161092758179
2314,Northern Ireland,Northern Ireland,Mid and East Antrim,"9,998",Northern Ireland-->Mid and East Antrim,"9,998","19,996",25990,0,Manufacturing,BT42 3HB,-0.9932383298873901,0.1160929799079895,0.1160929799079895
2314,Mid and East Antrim,Northern Ireland,Mid and East Antrim,"9,998",Northern Ireland-->Mid and East Antrim,"9,998","19,996",25990,0,Manufacturing,BT42 3HB,1.0,1.2693582185363539e-08,1.2693582185363539e-08
2315,Northern Ireland,Northern Ireland,Derry City and Strabane,"1,500",Northern Ireland-->Derry City and Strabane,"1,500","10,000",96090,1,Other Service Activities,,-0.9932383298873901,0.1160929799079895,0.1160929799079895
2315,Derry City and Strabane,Northern Ireland,Derry City and Strabane,"1,500",Northern Ireland-->Derry City and Strabane,"1,500","10,000",96090,1,Other Service Activities,,0.17364820837974548,0.9848077297210693,0.9848077297210693
2316,Northern Ireland,Northern Ireland,Causeway Coast and Glens,"1,500",Northern Ireland-->Causeway Coast and Glens,"1,500","10,000",96090,1,Other Service Activities,,-0.9932383298873901,0.1160929799079895,0.1160929799079895
2316,Causeway Coast and Glens,Northern Ireland,Causeway Coast and Glens,"1,500",Northern Ireland-->Causeway Coast and Glens,"1,500","10,000",96090,1,Other Service Activities,,-0.2868032455444336,0.957989513874054,0.957989513874054
2317,Northern Ireland,Northern Ireland,Mid Ulster,"1,500",Northern Ireland-->Mid Ulster,"1,500","10,000",96090,1,Other Service Activities,,-0.9932383298873901,0.1160929799079895,0.1160929799079895
2317,Mid Ulster,Northern Ireland,Mid Ulster,"1,500",Northern Ireland-->Mid Ulster,"1,500","10,000",96090,1,Other Service Activities,,0.9730448722839355,0.23061588406562805,0.23061588406562805
2318,Northern Ireland,Northern Ireland,Mid Ulster,"1,500",Northern Ireland-->Mid Ulster,"1,500","10,000",96090,1,Other Service Activities,,-0.9932383298873901,0.1160929799079895,0.1160929799079895
2318,Mid Ulster,Northern Ireland,Mid Ulster,"1,500",Northern Ireland-->Mid Ulster,"1,500","10,000",96090,1,Other Service Activities,,0.9730448722839355,0.23061588406562805,0.23061588406562805
2319,Northern Ireland,Northern Ireland,Lisburn and Castlereagh,"1,500",Northern Ireland-->Lisburn and Castlereagh,"1,500","10,000",82990,1,Administrative And Support Service Activities,,-0.9932383298873901,0.1160929799079895,0.1160929799079895
2319,Lisburn and Castlereagh,Northern Ireland,Lisburn and Castlereagh,"1,500",Northern Ireland-->Lisburn and Castlereagh,"1,500","10,000",82990,1,Administrative And Support Service Activities,,0.5971586108207703,0.8021231889724731,0.8021231889724731
2320,Northern Ireland,Northern Ireland,Causeway Coast and Glens,500,Northern Ireland-->Causeway Coast and Glens,500,"1,000",25620,0,Manufacturing,BT53 7EX,-0.9932383298873901,0.1160929799079895,0.1160929799079895
2320,Causeway Coast and Glens,Northern Ireland,Causeway Coast and Glens,500,Northern Ireland-->Causeway Coast and Glens,500,"1,000",25620,0,Manufacturing,BT53 7EX,-0.2868032455444336,0.957989513874054,0.957989513874054
2321,Northern Ireland,Northern Ireland,Mid and East Antrim,"1,500",Northern Ireland-->Mid and East Antrim,"1,500","10,000",96090,1,Other Service Activities,,-0.9932383298873901,0.1160929799079895,0.1160929799079895
